FTIR Peak 1 (cm?¹),FTIR Peak 2 (cm?¹),FTIR Peak 3 (cm?¹),Bandgap (eV),DOS Peak Position 1,DOS Peak Position 2,DOS Peak Position 3,DOS Peak Intensity 1,DOS Peak Intensity 2,DOS Peak Intensity 3,AFM Grain Size (?m),AFM Roughness (?m),Line Profile Mean (nm),Line Profile Std Dev (nm),Phase (Target)
1279.576791,876.280993,891.0428703,6.13380203,0.105065771,0.353691299,0.225387786,1.188495372,0.791173199,0.707676983,0.853389751,0.076275093,2.001594306,0.24565665,1
1231.914867,924.9225488,755.2897262,6.549447819,0.147567511,0.457664046,0.495562131,1.319171788,0.672606779,0.696814649,1.440156662,0.085327306,1.917059313,0.1980591,2
1208.414334,843.5998968,953.1880463,6.793747098,0.099135826,0.245606454,0.352124949,1.390457592,0.561656161,0.901339811,0.558109577,0.055982055,2.33672191,0.138879102,0
1285.984538,884.7021159,824.1955407,6.108245807,0.119868644,0.348920927,0.32972235,1.187953358,0.750055141,0.961086259,0.830032278,0.147094621,2.641027318,0.220500207,1
1230.311912,923.6955198,912.2449034,6.538058871,0.147936758,0.448004052,0.459981625,1.301050364,0.678070908,0.535623415,0.869471253,0.107939676,2.822088366,0.359271188,2
1213.241339,843.8276375,743.6006403,6.84285821,0.088768278,0.255904879,0.232593147,1.438738772,0.58563393,0.582630111,0.59441043,0.097016597,2.228258045,0.433383339,0
1280.95991,879.2899721,946.4498745,6.043945826,0.100109304,0.349602936,0.201979883,1.228635248,0.787303753,0.775248426,0.895960779,0.08230005,2.315469522,0.23726959,1
1227.435517,921.9312888,933.2582324,6.511964254,0.148959505,0.45767575,0.401035047,1.294191845,0.700800846,0.527554704,0.547717356,0.123266002,2.540626303,0.479040506,2
1209.310366,842.016866,947.6185768,6.802599253,0.082773035,0.24587266,0.354326006,1.421791938,0.558118736,0.819315512,1.39273657,0.054046004,2.324118002,0.193289151,0
1288.425165,878.2133719,799.5468484,6.071819476,0.11440982,0.351222864,0.352160035,1.208566999,0.842739562,0.931796223,1.490078109,0.080291462,2.094488001,0.431828133,1
1229.895934,919.7407298,855.2547464,6.500571562,0.134248671,0.444449147,0.257774515,1.28525313,0.738191529,0.99159998,0.712724754,0.079835648,1.400374898,0.15527023,2
1211.823003,841.3046867,864.0889483,6.804729245,0.089128168,0.250983509,0.433302904,1.354427019,0.623418935,0.757525327,0.881403775,0.104272052,2.820050781,0.190696784,0
1286.490341,882.1761097,878.5885298,6.082737399,0.108579702,0.359310547,0.290229601,1.209851827,0.813270184,0.925305658,0.841994948,0.077702134,1.456086929,0.189308649,1
1227.075617,918.0945851,854.6360612,6.464151728,0.130438678,0.454670261,0.306883136,1.296048407,0.724960817,0.845935084,0.919744478,0.078009996,2.6545321,0.224831712,2
1208.082352,838.7174219,725.0080031,6.766315085,0.081337152,0.246062294,0.483390167,1.413926994,0.595061197,0.591288397,0.841265647,0.125274489,1.698153808,0.432398053,0
1279.201441,881.6627449,909.3060534,6.133180894,0.109171148,0.341247942,0.274641218,1.176493178,0.785145754,0.922557222,0.726776005,0.090069291,2.047881703,0.319134178,1
1229.346804,924.7197976,726.5257785,6.511183193,0.141698521,0.451297341,0.291988933,1.268496028,0.734363763,0.585037452,0.679040628,0.136895415,1.027425461,0.396956255,2
1214.638038,837.4445289,932.4150604,6.751565533,0.097028683,0.256445573,0.374895026,1.406327153,0.639379604,0.761573665,1.088299516,0.132450601,2.660311277,0.165432182,0
1282.575627,884.0291174,751.4878537,6.11960808,0.110758204,0.35347426,0.348621846,1.156744741,0.792625167,0.681202947,0.93919303,0.131498553,1.25138353,0.203844168,1
1232.102015,919.1034814,931.5862287,6.470887181,0.131267702,0.44142063,0.255422663,1.266098075,0.740610887,0.762402099,0.926115473,0.12331221,1.481980382,0.109467868,2
1212.629859,840.1825838,905.2654679,6.814027126,0.083826924,0.251657013,0.498252926,1.421778066,0.573529907,0.96522542,0.801692258,0.051763324,1.886629716,0.278228219,0
1283.883162,879.8283913,893.5895497,6.10233648,0.107942387,0.353019852,0.3426506,1.204508826,0.777964048,0.87954184,0.787630174,0.12505783,2.750689077,0.129775638,1
1230.468159,921.5581909,757.1064389,6.553278592,0.142716082,0.447900872,0.32883828,1.334432556,0.650801919,0.565958014,1.430761959,0.12005287,2.150081495,0.190719252,2
1206.733184,841.6740721,966.1436868,6.767444827,0.080205021,0.259367438,0.445837433,1.371303408,0.586535006,0.517499112,1.141091124,0.057029268,1.601859762,0.125255048,0
1286.375277,881.1622204,933.4427906,6.049025127,0.109596571,0.357059486,0.291923486,1.197542244,0.824960465,0.553790857,1.239237076,0.076226871,1.43707712,0.1860395,1
1231.778173,924.6041533,915.226874,6.507698084,0.142726094,0.455903201,0.211923978,1.335439717,0.6523781,0.690202155,0.896574517,0.106390481,2.86586616,0.372289652,2
1213.463169,840.4777075,944.7528799,6.757091136,0.098708596,0.248276674,0.330098988,1.382720247,0.559341568,0.856903553,1.130751916,0.129838171,2.997887285,0.459260379,0
1287.037316,876.5649274,842.6611679,6.127265035,0.111714397,0.346954905,0.236651463,1.18261711,0.777681266,0.74063731,0.562609124,0.135960933,2.074093629,0.413677799,1
1229.510904,917.9036555,702.3709945,6.497519615,0.1437614,0.4552096,0.442039154,1.262907352,0.719928443,0.753691974,0.900664515,0.141434681,2.903552112,0.474140908,2
1212.045849,844.5934658,737.4959341,6.788256988,0.097868193,0.24184634,0.253340712,1.369184029,0.556034282,0.704568791,0.86851707,0.065962812,1.591325958,0.227313019,0
1287.206149,876.4993843,801.0302009,6.059036529,0.10890198,0.349818196,0.225926708,1.174303957,0.813015736,0.854926697,1.058198059,0.116943625,1.976076471,0.480314389,1
1226.412945,919.5416856,866.7037793,6.475654269,0.137879663,0.44789632,0.228529459,1.255128117,0.704378817,0.769508311,0.838031941,0.079575094,2.813733148,0.418929499,2
1205.107165,844.5100085,817.3620882,6.844669758,0.093052494,0.253851832,0.42601067,1.350418919,0.584881231,0.769340371,0.926931117,0.10096547,2.502673212,0.261817736,0
1282.752854,880.4409589,753.0698793,6.111589008,0.106213616,0.345311534,0.420600708,1.198201706,0.824732963,0.798399592,1.366451416,0.130267891,1.758405138,0.322002013,1
1226.987058,924.8874641,960.7741442,6.544354208,0.136952874,0.446511891,0.397065117,1.347898529,0.66752608,0.559730047,1.076902127,0.051386236,1.845270194,0.356858217,2
1206.405509,835.5844525,874.0853604,6.792866351,0.095074521,0.245509408,0.308853295,1.434689218,0.606843872,0.670652122,1.497306514,0.0796122,1.325772226,0.454457532,0
1282.207076,877.5439662,891.4511195,6.11851028,0.11334408,0.346936211,0.260319374,1.155127369,0.824224252,0.624924347,1.196487094,0.058688433,1.394789378,0.14978358,1
1232.465169,921.1852042,942.0617681,6.490121598,0.146199738,0.440089143,0.271903402,1.294712763,0.741331149,0.98611309,1.130143426,0.059817101,1.407096352,0.412554107,2
1211.111895,844.6550159,978.6466817,6.830350267,0.098025888,0.255031016,0.226232696,1.350553815,0.568021678,0.814701852,0.640627083,0.138292451,2.61081756,0.187046705,0
1288.02535,878.6753446,881.7354451,6.111031869,0.102100524,0.345654776,0.245799756,1.163991505,0.78119771,0.819761344,0.756372871,0.058760012,2.725311973,0.321727791,1
1232.445441,923.4327232,776.073107,6.519881389,0.143070181,0.444780427,0.261475406,1.342695931,0.749955341,0.675763393,1.267289311,0.078058503,1.33770643,0.438084106,2
1206.963888,841.5880445,981.1696097,6.788396681,0.096826973,0.253063494,0.274878749,1.404970594,0.592413018,0.785630832,0.741378511,0.103156332,2.680344692,0.120790844,0
1279.142161,882.6656236,815.2873693,6.075066403,0.104549791,0.358342372,0.420785456,1.23156567,0.811138615,0.529316687,1.011458916,0.116769281,1.216745233,0.247447265,1
1225.342892,915.3101998,722.8832979,6.543213223,0.138518089,0.441467517,0.227408661,1.304475633,0.725303929,0.672045373,0.851349749,0.104800922,2.936807459,0.210006164,2
1211.815032,836.3087816,859.4033729,6.783416041,0.087501914,0.257868646,0.444437892,1.37511012,0.630967833,0.736528867,1.340672897,0.097390388,1.296390949,0.442672899,0
1282.373583,882.9887403,759.4256988,6.081614743,0.114990863,0.345590516,0.247948729,1.18208469,0.769172735,0.881946588,0.933464763,0.133641968,1.062973613,0.112096233,1
1231.007734,923.1011719,714.927784,6.5060112,0.136498566,0.442725973,0.32391218,1.314528233,0.654800542,0.836262139,1.428263581,0.107194459,1.347728512,0.12884159,2
1206.058886,842.0858427,761.1481893,6.806555062,0.09031528,0.249548613,0.274811391,1.362651639,0.616681531,0.5871824,0.581546007,0.112469672,1.518479863,0.308388821,0
1281.330714,881.3308564,995.9633714,6.119266875,0.113452505,0.356250316,0.284970247,1.199218818,0.817377616,0.804666149,1.324971879,0.083888656,1.581748867,0.243428896,1
1233.526039,921.9334311,954.1574936,6.496291978,0.130260073,0.452610678,0.469342378,1.308627595,0.679278408,0.695924596,0.7179187,0.066620894,1.253767081,0.291443667,2
1210.972281,835.7168043,743.9276173,6.82044416,0.080488198,0.243856629,0.419144754,1.387875587,0.587892955,0.784377172,1.004626136,0.140944097,2.933341732,0.202350379,0
1280.785225,879.7147105,728.6427244,6.106195207,0.111198087,0.344374148,0.379261954,1.236424151,0.847620368,0.96247022,0.722669066,0.121889235,2.596394264,0.283209125,1
1225.502282,917.8216326,754.0931422,6.487809072,0.148566714,0.447947705,0.294592949,1.343056005,0.66229964,0.945253896,1.016055243,0.125656453,2.179888672,0.433236328,2
1208.510688,844.1342373,854.3643202,6.753021011,0.097795786,0.246003992,0.486903741,1.415185425,0.552308033,0.525768379,1.092655874,0.051192784,1.465077949,0.181242722,0
1281.862357,883.0857671,765.9258354,6.044758759,0.119366451,0.346587293,0.243540443,1.184295985,0.809128627,0.957758814,0.889489233,0.106306974,2.182616975,0.368448429,1
1226.098465,923.5773478,991.8789253,6.46765143,0.139938393,0.440309859,0.299048641,1.274699247,0.7364611,0.910061709,0.559680393,0.050966179,1.954576191,0.199536249,2
1209.935531,844.8160157,814.2339271,6.838125643,0.092598431,0.253243895,0.496574699,1.44928395,0.60042823,0.6238442,1.198329742,0.105558568,2.485355496,0.155536068,0
1280.551092,877.6459672,780.2791476,6.046854954,0.115154878,0.347428599,0.484118337,1.21744996,0.822769341,0.578437691,0.598069005,0.077149252,1.863279942,0.267397129,1
1226.661969,918.4654889,824.0223476,6.536260485,0.149640833,0.449706501,0.386830272,1.305751754,0.745455691,0.667128654,0.837723436,0.109535968,2.692706864,0.304035083,2
1210.946873,837.5515823,964.3354305,6.777232196,0.091743597,0.249743844,0.225671028,1.360803673,0.586445904,0.986927442,1.002913195,0.100276533,1.248977871,0.496185908,0
1282.831033,884.401323,922.6005682,6.053552738,0.119275555,0.340637864,0.439317762,1.231016908,0.781254068,0.505503408,0.855803604,0.098535955,2.079655866,0.481588843,1
1227.369982,921.9414835,841.334222,6.542766346,0.132967764,0.456402961,0.346852754,1.281993626,0.731395241,0.886128279,0.882406419,0.114684719,2.040443244,0.127204037,2
1208.679101,836.4848919,969.6060522,6.80261333,0.089108813,0.243017821,0.261749902,1.443252481,0.632413585,0.981346777,1.029088542,0.114677682,2.625359506,0.452217589,0
1282.622287,875.8351723,775.6848909,6.052593797,0.117580994,0.347517172,0.33991386,1.165873443,0.824531762,0.721490718,0.533198531,0.12953629,2.568743384,0.237430786,1
1226.034697,919.1396148,977.4898906,6.477320622,0.137322818,0.455098678,0.496222333,1.345658349,0.692224176,0.85951265,0.849467421,0.123151546,2.564311286,0.119106781,2
1211.670679,836.9907391,801.8395222,6.805779273,0.099040096,0.247175127,0.338171226,1.376031474,0.62734091,0.627977469,0.92446102,0.082662745,1.726386284,0.355446642,0
1286.223762,882.2317355,739.3960521,6.076429609,0.113941874,0.343308126,0.406665811,1.184016693,0.844786024,0.617415253,0.586466677,0.055232697,2.419312925,0.310728222,1
1226.83969,920.5097658,711.6182207,6.544621048,0.131747261,0.453290417,0.280082803,1.304318775,0.722157333,0.869691184,0.866224956,0.092404388,1.440950847,0.262536911,2
1213.175934,840.0935489,975.3470559,6.8029542,0.093212437,0.242896493,0.340629706,1.416499408,0.600471515,0.790476619,0.791460293,0.124661665,1.969149331,0.479682063,0
1280.414009,882.8421925,714.6168156,6.109427103,0.107784361,0.352059526,0.385669456,1.173690821,0.762976507,0.812792313,0.87008724,0.087257681,1.13896112,0.196106476,1
1227.361235,916.0217345,947.9098517,6.497669426,0.136526956,0.444298356,0.423502917,1.250210721,0.65844204,0.997684108,1.316441321,0.089066136,2.072694475,0.159998543,2
1205.225267,842.3742282,948.042836,6.810225212,0.084557064,0.246727816,0.30940862,1.435086499,0.594495232,0.677247867,0.659171033,0.133568327,1.548448269,0.463527831,0
1285.586949,881.6811356,880.807601,6.061697611,0.115977082,0.352802082,0.431853643,1.228225253,0.824240625,0.868643169,0.645625316,0.06077892,1.653904287,0.456478471,1
1228.22728,923.5095162,974.889469,6.541554627,0.14708947,0.458285572,0.226620743,1.307824668,0.722326396,0.82117858,0.572490194,0.077070924,1.482505477,0.291035744,2
1209.181079,836.9106328,993.3611383,6.758005806,0.097277313,0.24392745,0.395510373,1.422875139,0.606482639,0.914211156,0.863513782,0.105949147,1.39978583,0.368017798,0
1284.703486,882.909846,770.0119146,6.122976127,0.115498646,0.352660583,0.479046916,1.209852655,0.840121598,0.88991676,1.464061488,0.12598394,1.158343216,0.29147528,1
1231.59234,918.9372134,795.1817326,6.50077462,0.144026123,0.457198655,0.444754969,1.271079279,0.708015739,0.681155771,0.973571211,0.110400885,1.744872407,0.278734302,2
1205.141103,844.5903931,750.1004681,6.760009618,0.096522927,0.257561244,0.495490332,1.363840764,0.572472627,0.574882505,1.068169807,0.094571219,1.360636065,0.474658054,0
1282.70104,878.5205756,760.8524044,6.092762249,0.114006689,0.351486818,0.430960268,1.156494271,0.781684608,0.910144753,1.22981518,0.10629555,2.985833811,0.346201896,1
1229.105744,919.9275218,737.4719341,6.479683724,0.140877932,0.45473345,0.274195785,1.344419082,0.744775379,0.528702029,0.517328627,0.051053011,1.344387954,0.311344015,2
1205.040242,837.8862684,938.3651415,6.848750771,0.086732283,0.242719664,0.42918633,1.371972439,0.575103274,0.626737395,0.800213058,0.124340199,2.143881904,0.240715396,0
1287.107454,883.5811103,945.6017531,6.082820208,0.113082944,0.349041742,0.296657062,1.166938063,0.802652534,0.5599455,1.229915787,0.106786604,1.997994417,0.325878299,1
1230.554367,917.0356429,854.5811828,6.495816254,0.144119727,0.458456947,0.362469755,1.314578398,0.726151615,0.758820163,0.624559731,0.090644243,2.586434959,0.407100921,2
1212.393154,836.8797005,891.764379,6.839737273,0.088231028,0.255685026,0.235540914,1.444886603,0.626536006,0.960295515,0.537379718,0.057916447,1.662032807,0.467756695,0
1287.903408,880.3899513,832.0476019,6.11042143,0.116891842,0.346283815,0.425522601,1.167788261,0.775860733,0.907882058,0.910535377,0.071045162,2.829016085,0.275735735,1
1234.405677,924.8658915,920.9335281,6.557805693,0.140544159,0.458594825,0.227778883,1.334213063,0.689247996,0.820505918,1.067002957,0.145348893,1.715117685,0.373094752,2
1208.551078,842.5040788,902.0716583,6.848069544,0.083015505,0.245061628,0.258310062,1.357778393,0.606744616,0.616484982,1.455084936,0.065339098,2.94043524,0.450900723,0
1284.404874,877.6020075,993.2100438,6.13222808,0.101013009,0.352806661,0.228459931,1.167749808,0.828231303,0.755959872,1.340899352,0.142697662,1.18135401,0.460206121,1
1230.265362,916.3566316,907.5053166,6.517068484,0.13052387,0.446651611,0.423673667,1.278835294,0.732913991,0.777463155,1.400837445,0.10050698,2.014332769,0.357501793,2
1209.290016,840.8237846,739.343804,6.793929095,0.087857262,0.259464734,0.465593836,1.434184755,0.647364383,0.535752147,0.838817504,0.067184287,1.836041224,0.107605441,0
1287.738,882.2111962,751.1880217,6.129404821,0.118552575,0.350462583,0.432993404,1.190828635,0.830787954,0.737854943,1.019669426,0.10086266,1.916100571,0.352808324,1
1232.610025,920.2463221,874.033441,6.553334454,0.131978875,0.458684656,0.287001462,1.338722023,0.742725845,0.760919039,0.637929449,0.067984251,2.374315118,0.27588191,2
1212.102297,836.1874488,748.1673715,6.803484447,0.094868869,0.256088498,0.20172138,1.419607002,0.643052544,0.571294767,1.355703754,0.128102787,1.945708043,0.334585957,0
1283.625318,876.2725479,850.2158376,6.099060341,0.106585433,0.347906174,0.267333141,1.17011068,0.80146106,0.73069636,1.048150247,0.141717209,2.271710276,0.428013136,1
1230.519345,924.9083829,888.8384216,6.490293329,0.146838976,0.459397973,0.405804073,1.255444758,0.710573809,0.724452391,1.439395558,0.061449627,2.31504602,0.249111513,2
1206.103399,838.8158438,776.9683282,6.794092135,0.089460944,0.256973894,0.397145648,1.408539081,0.619946419,0.882178819,1.072331753,0.057664815,1.38060127,0.137386607,0
1288.093096,875.4072181,891.2625787,6.059420747,0.109520478,0.353767252,0.437740355,1.241775308,0.848121772,0.736554088,0.973879327,0.146655413,1.286047311,0.308672596,1
1229.648458,917.4206417,952.2924646,6.49600675,0.138186284,0.457384262,0.485649224,1.251360972,0.73984682,0.535875429,1.465424107,0.135796034,2.091345409,0.169727685,2
1214.517875,844.9348469,848.6230347,6.839845748,0.099097459,0.240755173,0.417687288,1.383772035,0.590809913,0.997464423,1.047079762,0.11165396,1.360974459,0.22891881,0
1286.882636,884.198552,713.3579397,6.055447242,0.116906482,0.357641198,0.457809531,1.248863136,0.840630844,0.940415232,1.377147371,0.147287679,2.621232159,0.246004426,1
1233.334778,918.7178752,715.9544131,6.525138339,0.149268194,0.446972995,0.203737656,1.274425553,0.69833988,0.994135133,0.925726396,0.128355894,1.793220205,0.249836046,2
1208.15233,840.9348843,741.8212466,6.75605965,0.097881994,0.242777584,0.436244554,1.447781929,0.556060515,0.911061062,0.640514307,0.121726722,1.642226127,0.126885198,0
1283.013699,881.1758875,899.6144631,6.094837629,0.116737622,0.350326788,0.376097246,1.174362355,0.759842652,0.604208217,1.090042208,0.074767872,1.335555088,0.219900315,1
1234.325755,917.4990065,840.3094741,6.500498791,0.133281361,0.45400569,0.262169707,1.298569079,0.658162635,0.527988608,0.543391025,0.083339041,1.340978999,0.187198989,2
1214.160962,840.0817839,707.2517299,6.82041957,0.095301098,0.241889325,0.309364829,1.420704586,0.599662919,0.902839501,0.791088419,0.050280235,1.734590511,0.190307954,0
1285.47526,877.4227434,825.908971,6.042460057,0.109557911,0.35669524,0.438455384,1.235916874,0.750315267,0.650205667,0.546174589,0.124250436,2.177236296,0.355886918,1
1227.464247,920.0241239,908.6775519,6.468200071,0.146442395,0.458537456,0.284633101,1.317365431,0.739628338,0.978620315,1.177882383,0.087825335,2.518999775,0.239098643,2
1210.999295,841.7408,715.9950475,6.8399209,0.081561045,0.241811521,0.31254247,1.363542787,0.587015607,0.883553366,0.629176253,0.12947939,2.675284286,0.10755278,0
1283.039805,875.4716714,749.8834873,6.064236856,0.111483085,0.347329163,0.492871321,1.222932342,0.836711567,0.9547772,0.764367405,0.090673079,1.392958384,0.192092611,1
1231.255342,917.7305838,872.6696681,6.474622598,0.136869487,0.455865164,0.279505021,1.2639943,0.718392776,0.996784583,1.421557724,0.131038196,2.326550995,0.408394677,2
1209.791764,841.2566197,819.4046099,6.832039273,0.093139035,0.242124571,0.288753553,1.393270392,0.616446647,0.804941794,0.950256311,0.148797755,2.585307653,0.148147556,0
1281.01023,883.6145928,951.5272627,6.048213916,0.101012382,0.346403478,0.272458754,1.246532517,0.757995656,0.653049385,1.284194028,0.083869907,1.22578736,0.177381676,1
1230.271113,916.8967823,921.3642218,6.50106489,0.149308017,0.447047283,0.294242635,1.267121239,0.685027572,0.710969979,0.621078237,0.0503705,2.917526049,0.31958188,2
1209.76378,844.2288002,854.7350126,6.789803156,0.085278907,0.259592176,0.480156018,1.383611165,0.614008903,0.766008644,0.601017853,0.129493567,2.956065272,0.327426385,0
1279.564639,881.71947,810.4479466,6.072581977,0.110412765,0.344469512,0.299723755,1.192662134,0.760667479,0.94280603,1.190555566,0.078687819,1.647154558,0.213195418,1
1226.165607,924.1046127,990.1142418,6.520129491,0.132306392,0.448876651,0.47969195,1.321708235,0.656071764,0.582660719,1.329814014,0.057959493,1.086320333,0.206490506,2
1212.969001,843.9605817,987.6022125,6.801874947,0.098701277,0.246120269,0.372554066,1.409376921,0.57765472,0.513310405,0.754930551,0.066076519,2.74809748,0.459626931,0
1281.521939,883.2351436,879.1350799,6.091956978,0.119772969,0.350403244,0.219258656,1.247836172,0.845366694,0.785628305,1.015860224,0.082302439,2.475510482,0.166848224,1
1226.540682,922.9468872,930.143344,6.529692119,0.136998365,0.443549419,0.450074989,1.336718502,0.702911356,0.639345729,1.352857182,0.089173406,2.977422763,0.142048787,2
1205.699097,841.3874963,712.2805024,6.838890223,0.084800823,0.252942958,0.431115328,1.409978828,0.581304736,0.864124678,0.809007738,0.137793164,1.125719279,0.130815337,0
1286.534179,884.6193097,994.8494447,6.115540499,0.111905987,0.342837231,0.347531996,1.169102031,0.811223888,0.558970557,1.014945784,0.05660383,1.044837729,0.213316043,1
1225.374991,924.7524927,834.3198082,6.461845291,0.135912246,0.451465951,0.263402698,1.259152838,0.677062427,0.908877497,0.582565125,0.086557178,2.850153682,0.200976235,2
